id_victima,grupo_edad,sexo,gravedad,es_fallecido,es_hombre,es_adulto_mayor,edad_orden
1391,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1392,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1393,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1394,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1395,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1396,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1397,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1398,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1399,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1400,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1401,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1402,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1403,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1404,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1405,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1406,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1407,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1408,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1409,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1410,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1411,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1412,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1413,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1414,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1415,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1416,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1417,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1418,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1419,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1420,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1421,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1422,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1423,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1424,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1425,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1426,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1427,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1428,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1429,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1430,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1431,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1432,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1433,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1434,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1435,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1436,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1437,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1438,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1439,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1440,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1441,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1442,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1443,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1444,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1445,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1446,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1447,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1448,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1449,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1450,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1451,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1452,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1453,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1454,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1455,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1456,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1457,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1458,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1459,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1460,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1461,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1462,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1463,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1464,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1465,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1466,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1467,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1468,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1469,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1470,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1471,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1472,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1473,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1474,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1475,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1476,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1477,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1478,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1479,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1480,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1481,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1482,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1483,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1484,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1485,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1486,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1487,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1488,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1489,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1490,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1491,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1492,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1493,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1494,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1495,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1496,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1497,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1498,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1499,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1500,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1501,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1502,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1503,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1504,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1505,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1506,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1507,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1508,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1509,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1510,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1511,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1512,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1513,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1514,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1515,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1516,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1517,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1518,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1519,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1520,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1521,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1522,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1523,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1524,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1525,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1526,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1527,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1528,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1529,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1530,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1531,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1532,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1533,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1534,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1535,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1536,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1537,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1538,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1539,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1540,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1541,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1542,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1543,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1544,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1545,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1546,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1547,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1548,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1549,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1550,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1551,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1552,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1553,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1554,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1555,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1556,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1557,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1558,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1559,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1560,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1561,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1562,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1563,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1564,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1565,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1566,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1567,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1568,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1569,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1570,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1571,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1572,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1573,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1574,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1575,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1576,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1577,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1578,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1579,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1580,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1581,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1582,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1583,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1584,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1585,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1586,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1587,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1588,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1589,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1590,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1591,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1592,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1593,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1594,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1595,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1596,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1597,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1598,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1599,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1600,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1601,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1602,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1603,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1604,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1605,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1606,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1607,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1608,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1609,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1610,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1611,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1612,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1613,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1614,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1615,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1616,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1617,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1618,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1619,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1620,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1621,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1622,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1623,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1624,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1625,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1626,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1627,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1628,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1629,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1630,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1631,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1632,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1633,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1634,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1635,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1636,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1637,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1638,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1639,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1640,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1641,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1642,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1643,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1644,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1645,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1646,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1647,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1648,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1649,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1650,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1651,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1652,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1653,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1654,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1655,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1656,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1657,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1658,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1659,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1660,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1661,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1662,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1663,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1664,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1665,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1666,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1667,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1668,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1669,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1670,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1671,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1672,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1673,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1674,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1675,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1676,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1677,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1678,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1679,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1680,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1681,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1682,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1683,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1684,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1685,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1686,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1687,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1688,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1689,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1690,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1691,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1692,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1693,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1694,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1695,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1696,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1697,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1698,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1699,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1700,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1701,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1702,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1703,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1704,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1705,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1706,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1707,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1708,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1709,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1710,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1711,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1712,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1713,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1714,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1715,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1716,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1717,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1718,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1719,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1720,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1721,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1722,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1723,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1724,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1725,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1726,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1727,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1728,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1729,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1730,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1731,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1732,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1733,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1734,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1735,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1736,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1737,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1738,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1739,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1740,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1741,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1742,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1743,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1744,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1745,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1746,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1747,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1748,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1749,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1750,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1751,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1752,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1753,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1754,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1755,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1756,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1757,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1758,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1759,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1760,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1761,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1762,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1763,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1764,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1765,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1766,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1767,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1768,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1769,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1770,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1771,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1772,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1773,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1774,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1775,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1776,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1777,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1778,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1779,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1780,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1781,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1782,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1783,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1784,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1785,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1786,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1787,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1788,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1789,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1790,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1791,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1792,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1793,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1794,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1795,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1796,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1797,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1798,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1799,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1800,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1801,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1802,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1803,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1804,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1805,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1806,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1807,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1808,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1809,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1810,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1811,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1812,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1813,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1814,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1815,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1816,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1817,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1818,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1819,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1820,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1821,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1822,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1823,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1824,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1825,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1826,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1827,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1828,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1829,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1830,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1831,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1832,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1833,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1834,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1835,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1836,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1837,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1838,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1839,De 18 a 29 anos,Hombre,Herido,0,1,0,2
1840,De 18 a 29 anos,Hombre,Herido,0,1,0,2
